Fecha, Hora, Zona de Carga, Precio Zonal ($/MWh), Componente energia ($/MWh), Componente perdidas ($/MWh), Componente Congestion ($/MWh),,
04/04/2025,24,ZAMORA,1076.4,832.24,22.09,222.08,0,1
04/04/2025,1,ZAPOTLAN,908.16,717.44,2.89,187.83,0,1
04/04/2025,2,ZAPOTLAN,826.39,765.12,4.45,56.83,0,1
04/04/2025,3,ZAPOTLAN,843.59,679.11,1.19,163.29,0,1
04/04/2025,4,ZAPOTLAN,787.38,703.18,0.3,83.91,0,1
04/04/2025,5,ZAPOTLAN,794.4,682.65,-1.17,112.92,0,1
04/04/2025,6,ZAPOTLAN,830.85,687.4,0.65,142.8,0,1
04/04/2025,7,ZAPOTLAN,785.44,733.33,1.37,50.74,0,1
04/04/2025,8,ZAPOTLAN,882.6,677.28,0.99,204.34,0,1
04/04/2025,9,ZAPOTLAN,713.02,664.6,1.97,46.46,0,1
04/04/2025,10,ZAPOTLAN,762.33,564.92,0.03,197.38,0,1
04/04/2025,11,ZAPOTLAN,769.18,574.37,1.73,193.08,0,1
04/04/2025,12,ZAPOTLAN,758.03,679.83,1.42,76.78,0,1
04/04/2025,13,ZAPOTLAN,805.28,660.6,1.48,143.2,0,1
04/04/2025,14,ZAPOTLAN,814.93,686.4,2.58,125.94,0,1
04/04/2025,15,ZAPOTLAN,797.86,701.38,2.84,93.64,0,1
04/04/2025,16,ZAPOTLAN,925.3,774.25,6.38,144.67,0,1
04/04/2025,17,ZAPOTLAN,904.53,781.59,1.92,121.03,0,1
04/04/2025,18,ZAPOTLAN,740.04,699.84,2.12,38.08,0,1
04/04/2025,19,ZAPOTLAN,1028.2,889.04,10.27,128.88,0,1
04/04/2025,20,ZAPOTLAN,1302.64,1588.08,22.01,-307.45,0,1
04/04/2025,21,ZAPOTLAN,1301.37,1332.19,16.49,-47.31,0,1
04/04/2025,22,ZAPOTLAN,1154.55,1012.25,15.58,126.72,0,1
04/04/2025,23,ZAPOTLAN,696.39,880.72,9.61,-193.95,0,1
04/04/2025,24,ZAPOTLAN,648.74,832.24,5.07,-188.57,0,1
04/04/2025,1,ZIHUATANEJO,1394.85,717.44,49.1,628.31,0,1
04/04/2025,2,ZIHUATANEJO,1008.01,765.12,53.44,189.45,0,1
04/04/2025,3,ZIHUATANEJO,1273.66,679.11,49.07,545.48,0,1
04/04/2025,4,ZIHUATANEJO,1031.65,703.18,49.41,279.06,0,1
04/04/2025,5,ZIHUATANEJO,1104.25,682.65,46.89,374.71,0,1
04/04/2025,6,ZIHUATANEJO,1210.06,687.4,49.08,473.58,0,1
04/04/2025,7,ZIHUATANEJO,943.44,733.33,45.38,164.73,0,1
04/04/2025,8,ZIHUATANEJO,1302.39,677.28,41.43,583.68,0,1
04/04/2025,9,ZIHUATANEJO,923.69,664.6,62.97,196.12,0,1
04/04/2025,10,ZIHUATANEJO,1285.43,564.92,54.22,666.29,0,1
04/04/2025,11,ZIHUATANEJO,1275.94,574.37,63.32,638.25,0,1
04/04/2025,12,ZIHUATANEJO,1061.44,679.83,74.71,306.9,0,1
04/04/2025,13,ZIHUATANEJO,1293.03,660.6,68.84,563.6,0,1
04/04/2025,14,ZIHUATANEJO,1263.68,686.4,70.03,507.25,0,1
04/04/2025,15,ZIHUATANEJO,1162.78,701.38,73.31,388.09,0,1
04/04/2025,16,ZIHUATANEJO,1429.7,774.25,82.55,572.9,0,1
04/04/2025,17,ZIHUATANEJO,1366.85,781.59,81.95,503.32,0,1
04/04/2025,18,ZIHUATANEJO,1446.32,699.84,70.76,675.73,0,1
04/04/2025,19,ZIHUATANEJO,1397.78,889.04,87.29,421.45,0,1
04/04/2025,20,ZIHUATANEJO,1971.19,1588.08,152.3,230.82,0,1
04/04/2025,21,ZIHUATANEJO,2035.16,1332.19,111.97,591,0,1
04/04/2025,22,ZIHUATANEJO,1408.77,1012.25,107.75,288.78,0,1
04/04/2025,23,ZIHUATANEJO,1507.69,880.72,84.55,542.42,0,1
04/04/2025,24,ZIHUATANEJO,1443.01,832.24,83.24,527.53,0,1
05/04/2025,1,ACAPULCO,1492,1297.76,194.31,-0.07,0,1
05/04/2025,2,ACAPULCO,1499.02,1276.26,186.26,36.51,0,1
05/04/2025,3,ACAPULCO,1319.53,1153.18,166.16,0.19,0,1
05/04/2025,4,ACAPULCO,1667.2,1052.84,148.04,466.32,0,1
05/04/2025,5,ACAPULCO,1674.34,990.8,137.52,546.02,0,1
05/04/2025,6,ACAPULCO,1638.5,1112.02,153.37,373.12,0,1
05/04/2025,7,ACAPULCO,1296.97,1008.9,137.76,150.31,0,1
05/04/2025,8,ACAPULCO,1278.75,1104.98,173.51,0.27,0,1
05/04/2025,9,ACAPULCO,1082.88,566.51,92.32,424.06,0,1
05/04/2025,10,ACAPULCO,1589.66,416.23,67.9,1105.54,0,1
05/04/2025,11,ACAPULCO,1455.23,313.21,52.09,1089.93,0,1
05/04/2025,12,ACAPULCO,1300.87,423.52,61.18,816.17,0,1
05/04/2025,13,ACAPULCO,1682.35,400.57,56.3,1225.49,0,1
05/04/2025,14,ACAPULCO,1795.13,458.85,64.16,1272.12,0,1
05/04/2025,15,ACAPULCO,2000.8,282.25,39.78,1678.77,0,1
05/04/2025,16,ACAPULCO,1715.86,500.51,71.4,1143.96,0,1
05/04/2025,17,ACAPULCO,1743.57,497.02,70.11,1176.45,0,1
05/04/2025,18,ACAPULCO,1650.44,493.49,71.46,1085.48,0,1
05/04/2025,19,ACAPULCO,2464.54,557.97,70.43,1836.15,0,1
05/04/2025,20,ACAPULCO,3058.79,1075.57,154.45,1828.76,0,1
05/04/2025,21,ACAPULCO,2636.13,1155.29,173.69,1307.15,0,1
05/04/2025,22,ACAPULCO,2336.49,869.09,131.44,1335.96,0,1
05/04/2025,23,ACAPULCO,2256.17,642,94.18,1519.99,0,1
05/04/2025,24,ACAPULCO,2083.84,563.11,85.32,1435.42,0,1
05/04/2025,1,AGUASCALIENTES,1298.14,1297.76,0.53,-0.14,0,1
05/04/2025,2,AGUASCALIENTES,1286.19,1276.26,4.15,5.79,0,1
05/04/2025,3,AGUASCALIENTES,1157.95,1153.18,4.73,0.05,0,1
05/04/2025,4,AGUASCALIENTES,1129.68,1052.84,2.3,74.54,0,1
05/04/2025,5,AGUASCALIENTES,1081.55,990.8,3.49,87.26,0,1
05/04/2025,6,AGUASCALIENTES,1179.03,1112.02,4.4,62.61,0,1
05/04/2025,7,AGUASCALIENTES,1063.73,1008.9,0.73,54.11,0,1
05/04/2025,8,AGUASCALIENTES,1100.63,1104.97,-4.41,0.07,0,1
05/04/2025,9,AGUASCALIENTES,690.13,566.51,-11.02,134.63,0,1
05/04/2025,10,AGUASCALIENTES,662.93,416.23,-10.04,256.74,0,1
05/04/2025,11,AGUASCALIENTES,631.2,313.21,-7.85,325.84,0,1
05/04/2025,12,AGUASCALIENTES,654.72,423.52,-10.91,242.11,0,1
05/04/2025,13,AGUASCALIENTES,677,400.57,-10.57,287,0,1
05/04/2025,14,AGUASCALIENTES,737,458.85,-11.87,290.01,0,1
05/04/2025,15,AGUASCALIENTES,666.78,282.25,-7.17,391.7,0,1
05/04/2025,16,AGUASCALIENTES,758.2,500.51,-11.99,269.69,0,1
05/04/2025,17,AGUASCALIENTES,782.49,497.02,-10.58,296.05,0,1
05/04/2025,18,AGUASCALIENTES,802.84,493.49,-5.73,315.07,0,1
05/04/2025,19,AGUASCALIENTES,961.68,557.97,-0.24,403.95,0,1
05/04/2025,20,AGUASCALIENTES,1522.74,1075.57,1.58,445.59,0,1
05/04/2025,21,AGUASCALIENTES,1480.49,1155.3,3.44,321.75,0,1
05/04/2025,22,AGUASCALIENTES,1139.01,869.09,3.57,266.36,0,1
05/04/2025,23,AGUASCALIENTES,978.18,642,2.95,333.23,0,1
05/04/2025,24,AGUASCALIENTES,853.84,563.11,0.51,290.22,0,1
05/04/2025,1,APATZINGAN,1406.7,1297.76,109.73,-0.79,0,1
05/04/2025,2,APATZINGAN,1390.56,1276.26,104.3,10.01,0,1
05/04/2025,3,APATZINGAN,1246.54,1153.18,91.68,1.68,0,1
05/04/2025,4,APATZINGAN,1243.77,1052.84,78.6,112.33,0,1
05/04/2025,5,APATZINGAN,1195.76,990.8,74.1,130.86,0,1
05/04/2025,6,APATZINGAN,1295.22,1112.02,84.29,98.92,0,1
05/04/2025,7,APATZINGAN,1140.64,1008.9,78.84,52.9,0,1
05/04/2025,8,APATZINGAN,1205.59,1104.97,98.51,2.1,0,1
05/04/2025,9,APATZINGAN,788.33,566.51,53.44,168.38,0,1
05/04/2025,10,APATZINGAN,812.66,416.23,38.09,358.34,0,1
05/04/2025,11,APATZINGAN,755.88,313.21,28.62,414.06,0,1
05/04/2025,12,APATZINGAN,765.24,423.52,39.37,302.35,0,1
05/04/2025,13,APATZINGAN,826.32,400.57,34.52,391.23,0,1
05/04/2025,14,APATZINGAN,894.57,458.85,39.2,396.52,0,1
05/04/2025,15,APATZINGAN,840.39,282.25,24.23,533.91,0,1
05/04/2025,16,APATZINGAN,908.87,500.51,44.92,363.44,0,1
05/04/2025,17,APATZINGAN,935.66,497.02,45.48,393.16,0,1
05/04/2025,18,APATZINGAN,928.56,493.49,48.27,386.79,0,1
05/04/2025,19,APATZINGAN,1172.19,557.97,53.73,560.49,0,1
05/04/2025,20,APATZINGAN,1751.02,1075.57,103.7,571.74,0,1
05/04/2025,21,APATZINGAN,1697.75,1155.29,113.12,429.34,0,1
05/04/2025,22,APATZINGAN,1336.05,869.09,83.01,383.96,0,1
05/04/2025,23,APATZINGAN,1164.6,642,55.89,466.72,0,1
05/04/2025,24,APATZINGAN,1027.61,563.11,48.21,416.3,0,1
05/04/2025,1,CABORCA,648.98,1297.76,-282.17,-366.61,0,1
05/04/2025,2,CABORCA,522.79,1276.26,-276.56,-476.91,0,1
05/04/2025,3,CABORCA,498.75,1153.18,-247.77,-406.66,0,1
05/04/2025,4,CABORCA,476.01,1052.84,-230.42,-346.41,0,1
05/04/2025,5,CABORCA,460.75,990.8,-218.53,-311.52,0,1
05/04/2025,6,CABORCA,480.34,1112.01,-241.33,-390.34,0,1
05/04/2025,7,CABORCA,465.96,1008.89,-231.98,-310.96,0,1
05/04/2025,8,CABORCA,431.38,1104.97,-256.84,-416.75,0,1
05/04/2025,9,CABORCA,306.05,566.51,-186.94,-73.53,0,1
05/04/2025,10,CABORCA,106.48,416.23,-172.32,-137.43,0,1
05/04/2025,11,CABORCA,113.7,313.21,-135.67,-63.84,0,1
05/04/2025,12,CABORCA,141.9,423.52,-184.34,-97.28,0,1
05/04/2025,13,CABORCA,242.53,400.57,-175.35,17.32,0,1
05/04/2025,14,CABORCA,205.89,458.85,-196.63,-56.33,0,1
05/04/2025,15,CABORCA,250.32,282.25,-118.08,86.16,0,1
05/04/2025,16,CABORCA,180.58,500.51,-211.34,-108.58,0,1
05/04/2025,17,CABORCA,239.29,497.02,-212.89,-44.83,0,1
05/04/2025,18,CABORCA,269.14,493.49,-200.48,-23.87,0,1
05/04/2025,19,CABORCA,319.84,557.97,-194.71,-43.42,0,1
05/04/2025,20,CABORCA,619.8,1075.57,-269.77,-186,0,1
05/04/2025,21,CABORCA,905.83,1155.29,-263.18,13.72,0,1
05/04/2025,22,CABORCA,665.87,869.09,-217.51,14.29,0,1
05/04/2025,23,CABORCA,584.13,642,-155.9,98.03,0,1
05/04/2025,24,CABORCA,584.2,563.11,-136.7,157.79,0,1
05/04/2025,1,CAMARGO,698.62,1297.76,-196.98,-402.16,0,1
05/04/2025,2,CAMARGO,743.4,1276.26,-200.05,-332.8,0,1
05/04/2025,3,CAMARGO,720.61,1153.18,-177.56,-255,0,1
05/04/2025,4,CAMARGO,773.39,1052.84,-168.64,-110.82,0,1
05/04/2025,5,CAMARGO,739.45,990.8,-156.78,-94.57,0,1
05/04/2025,6,CAMARGO,806.18,1112.02,-176.59,-129.24,0,1
05/04/2025,7,CAMARGO,760.78,1008.9,-161.75,-86.36,0,1
05/04/2025,8,CAMARGO,697.73,1104.98,-176.4,-230.85,0,1
05/04/2025,9,CAMARGO,465.16,566.51,-96.61,-4.74,0,1
05/04/2025,10,CAMARGO,426.25,416.23,-70.23,80.25,0,1
05/04/2025,11,CAMARGO,384.04,313.21,-52.47,123.3,0,1
05/04/2025,12,CAMARGO,70.55,423.52,-70.65,-282.32,0,1
05/04/2025,13,CAMARGO,368.39,400.57,-64.29,32.11,0,1
05/04/2025,14,CAMARGO,364.31,458.85,-70.73,-23.81,0,1
05/04/2025,15,CAMARGO,355.29,282.25,-42.39,115.44,0,1
05/04/2025,16,CAMARGO,363.58,500.51,-77.44,-59.49,0,1
05/04/2025,17,CAMARGO,373.37,497.02,-78.13,-45.51,0,1
05/04/2025,18,CAMARGO,445.82,493.49,-75.32,27.65,0,1
05/04/2025,19,CAMARGO,506.09,557.97,-89.08,37.2,0,1
05/04/2025,20,CAMARGO,1337.81,1075.57,-180.82,443.06,0,1
05/04/2025,21,CAMARGO,1253.97,1155.29,-187.18,285.85,0,1
05/04/2025,22,CAMARGO,890.02,869.09,-152.4,173.33,0,1
05/04/2025,23,CAMARGO,681.16,642,-109.07,148.23,0,1
05/04/2025,24,CAMARGO,621.63,563.11,-99.29,157.81,0,1
05/04/2025,1,CAMPECHE,1631.63,1297.76,333.69,0.17,0,1
05/04/2025,2,CAMPECHE,2219.46,1276.26,311.13,632.07,0,1
05/04/2025,3,CAMPECHE,1429.85,1153.18,277.01,-0.33,0,1
05/04/2025,4,CAMPECHE,2016.6,1052.84,248.97,714.79,0,1
05/04/2025,5,CAMPECHE,2041.1,990.8,213.04,837.26,0,1
05/04/2025,6,CAMPECHE,1907.64,1112.01,231.16,564.46,0,1
05/04/2025,7,CAMPECHE,1360.56,1008.9,185.85,165.81,0,1
05/04/2025,8,CAMPECHE,1323.02,1104.97,218.44,-0.4,0,1
05/04/2025,9,CAMPECHE,1141.9,566.51,110.06,465.33,0,1
05/04/2025,10,CAMPECHE,2003.85,416.23,87.69,1499.94,0,1
05/04/2025,11,CAMPECHE,2023.9,313.21,65.54,1645.15,0,1
05/04/2025,12,CAMPECHE,1437.49,423.52,86.46,927.52,0,1
05/04/2025,13,CAMPECHE,2080.65,400.57,85.94,1594.14,0,1
05/04/2025,14,CAMPECHE,2229.04,458.85,95.78,1674.41,0,1
05/04/2025,15,CAMPECHE,2529.84,282.25,58.97,2188.62,0,1
05/04/2025,16,CAMPECHE,2093.26,500.51,110.51,1482.25,0,1
05/04/2025,17,CAMPECHE,2093.37,497.02,119.62,1476.74,0,1
05/04/2025,18,CAMPECHE,2262.35,493.49,129.33,1639.53,0,1
05/04/2025,19,CAMPECHE,3232.11,557.97,160.72,2513.43,0,1
05/04/2025,20,CAMPECHE,4319.97,1075.57,285.83,2958.57,0,1
05/04/2025,21,CAMPECHE,4379.72,1155.29,302.88,2921.55,0,1
05/04/2025,22,CAMPECHE,3869.91,869.09,242.8,2758.02,0,1
05/04/2025,23,CAMPECHE,3821.26,642,188.24,2991.02,0,1
05/04/2025,24,CAMPECHE,3502.37,563.11,164.8,2774.46,0,1
05/04/2025,1,CANCUN,6003.6,1297.76,356.64,4349.2,0,1
05/04/2025,2,CANCUN,6681.74,1276.26,313.44,5092.04,0,1
05/04/2025,3,CANCUN,7601.54,1153.18,278.85,6169.52,0,1
05/04/2025,4,CANCUN,2015.21,1052.84,247.58,714.78,0,1
05/04/2025,5,CANCUN,2036.9,990.8,208.84,837.26,0,1
05/04/2025,6,CANCUN,1902.21,1112.02,225.74,564.46,0,1
05/04/2025,7,CANCUN,1357.29,1008.9,182.58,165.81,0,1
05/04/2025,8,CANCUN,4299.94,1104.98,210.36,2984.61,0,1
05/04/2025,9,CANCUN,9832.52,566.51,112.49,9153.52,0,1
05/04/2025,10,CANCUN,2009.19,416.23,93.02,1499.95,0,1
05/04/2025,11,CANCUN,2028.53,313.21,70.15,1645.16,0,1
05/04/2025,12,CANCUN,1444.36,423.52,93.33,927.52,0,1
05/04/2025,13,CANCUN,2087.1,400.57,92.39,1594.14,0,1
05/04/2025,14,CANCUN,2240.54,458.85,107.28,1674.41,0,1
05/04/2025,15,CANCUN,2537.19,282.25,66.32,2188.62,0,1
05/04/2025,16,CANCUN,2107.9,500.51,125.14,1482.25,0,1
05/04/2025,17,CANCUN,2109.01,497.02,135.25,1476.74,0,1
05/04/2025,18,CANCUN,2277.88,493.49,144.86,1639.53,0,1
05/04/2025,19,CANCUN,3250.38,557.97,178.99,2513.43,0,1
05/04/2025,20,CANCUN,4200.58,1075.57,311.59,2813.42,0,1
05/04/2025,21,CANCUN,4078.05,1155.3,332.94,2589.82,0,1
05/04/2025,22,CANCUN,3725.46,869.09,266.75,2589.63,0,1
05/04/2025,23,CANCUN,3469.8,642,204.54,2623.25,0,1
05/04/2025,24,CANCUN,3296.8,563.11,177.93,2555.76,0,1
05/04/2025,1,CARMEN,1701.04,1297.76,403.11,0.17,0,1
05/04/2025,2,CARMEN,2380.02,1276.26,384.19,719.58,0,1
05/04/2025,3,CARMEN,1493.01,1153.18,340.17,-0.33,0,1
05/04/2025,4,CARMEN,2072.38,1052.84,304.75,714.79,0,1
05/04/2025,5,CARMEN,2091.14,990.8,263.08,837.26,0,1
05/04/2025,6,CARMEN,1960.85,1112.01,284.38,564.46,0,1
05/04/2025,7,CARMEN,1403.79,1008.9,229.09,165.81,0,1
05/04/2025,8,CARMEN,1370.51,1104.97,265.93,-0.4,0,1
05/04/2025,9,CARMEN,1159.8,566.51,127.96,465.33,0,1
05/04/2025,10,CARMEN,2015.3,416.23,99.13,1499.94,0,1
05/04/2025,11,CARMEN,2032.22,313.21,73.87,1645.14,0,1
05/04/2025,12,CARMEN,1448.39,423.52,97.36,927.52,0,1
05/04/2025,13,CARMEN,2091.5,400.57,96.79,1594.14,0,1
05/04/2025,14,CARMEN,2248.09,458.85,114.84,1674.41,0,1
05/04/2025,15,CARMEN,2542.07,282.25,71.2,2188.63,0,1
05/04/2025,16,CARMEN,2116.52,500.51,133.76,1482.25,0,1
05/04/2025,17,CARMEN,2116.35,497.01,142.6,1476.74,0,1
05/04/2025,18,CARMEN,2285.33,493.49,152.31,1639.53,0,1
05/04/2025,19,CARMEN,3257.77,557.97,186.38,2513.43,0,1
05/04/2025,20,CARMEN,4454.59,1075.57,340.17,3038.85,0,1
05/04/2025,21,CARMEN,4621.3,1155.29,362.82,3103.18,0,1
05/04/2025,22,CARMEN,4009.1,869.09,289.85,2850.16,0,1
05/04/2025,23,CARMEN,4199.61,642,224.51,3333.09,0,1
05/04/2025,24,CARMEN,3677.38,563.11,196.6,2917.67,0,1
05/04/2025,1,CASAS GRANDES,615.87,1297.76,-282.36,-399.53,0,1
05/04/2025,2,CASAS GRANDES,600.79,1276.26,-280.96,-394.51,0,1
05/04/2025,3,CASAS GRANDES,584.96,1153.18,-250.92,-317.29,0,1
05/04/2025,4,CASAS GRANDES,619.72,1052.84,-230.66,-202.45,0,1
05/04/2025,5,CASAS GRANDES,593.26,990.8,-218.18,-179.36,0,1
05/04/2025,6,CASAS GRANDES,640.45,1112.02,-241.15,-230.41,0,1
05/04/2025,7,CASAS GRANDES,601.59,1008.9,-227.52,-179.79,0,1
05/04/2025,8,CASAS GRANDES,550.89,1104.97,-248.78,-305.31,0,1
05/04/2025,9,CASAS GRANDES,398.73,566.51,-133.71,-34.07,0,1
05/04/2025,10,CASAS GRANDES,310.61,416.23,-99.94,-5.68,0,1
05/04/2025,11,CASAS GRANDES,286.67,313.21,-74.83,48.29,0,1
05/04/2025,12,CASAS GRANDES,94.27,423.52,-101.05,-228.21,0,1
05/04/2025,13,CASAS GRANDES,326.41,400.57,-93.35,19.19,0,1
05/04/2025,14,CASAS GRANDES,358.26,458.85,-103.3,2.71,0,1
05/04/2025,15,CASAS GRANDES,358.15,282.25,-62.5,138.4,0,1
05/04/2025,16,CASAS GRANDES,376.03,500.51,-113.16,-11.31,0,1
05/04/2025,17,CASAS GRANDES,327.77,497.02,-114.28,-54.97,0,1
05/04/2025,18,CASAS GRANDES,381.09,493.49,-112.8,0.39,0,1
05/04/2025,19,CASAS GRANDES,420.71,557.97,-133.47,-3.78,0,1
05/04/2025,20,CASAS GRANDES,1011.12,1075.57,-257.99,193.53,0,1
05/04/2025,21,CASAS GRANDES,1069.41,1155.29,-267.63,181.75,0,1
05/04/2025,22,CASAS GRANDES,764.96,869.09,-215.27,111.15,0,1
05/04/2025,23,CASAS GRANDES,615.44,642,-157.6,131.03,0,1
05/04/2025,24,CASAS GRANDES,579.46,563.11,-141.17,157.52,0,1
05/04/2025,1,CELAYA,1307.23,1297.76,9.6,-0.13,0,1
05/04/2025,2,CELAYA,1288.56,1276.26,9.2,3.1,0,1
05/04/2025,3,CELAYA,1162.38,1153.18,8.96,0.25,0,1
05/04/2025,4,CELAYA,1097.74,1052.84,7.29,37.61,0,1
05/04/2025,5,CELAYA,1041.9,990.8,7.09,44.02,0,1
05/04/2025,6,CELAYA,1151.06,1112.01,7.17,31.88,0,1
05/04/2025,7,CELAYA,1041.96,1008.9,7.14,25.92,0,1
05/04/2025,8,CELAYA,1113.62,1104.97,8.34,0.3,0,1
05/04/2025,9,CELAYA,644.39,566.51,3.49,74.39,0,1
05/04/2025,10,CELAYA,558.27,416.23,3.17,138.88,0,1
05/04/2025,11,CELAYA,495.14,313.21,2.26,179.67,0,1
05/04/2025,12,CELAYA,560.08,423.52,3.42,133.15,0,1
05/04/2025,13,CELAYA,559.08,400.57,3,155.52,0,1
05/04/2025,14,CELAYA,619.43,458.85,3.65,156.92,0,1
05/04/2025,15,CELAYA,496.19,282.25,1.85,212.1,0,1
05/04/2025,16,CELAYA,650.15,500.51,3.42,146.23,0,1
05/04/2025,17,CELAYA,662.34,497.02,3.9,161.43,0,1
05/04/2025,18,CELAYA,667.34,493.49,4.1,169.75,0,1
05/04/2025,19,CELAYA,776.76,557.97,5.69,213.1,0,1
05/04/2025,20,CELAYA,1318.04,1075.57,13.05,229.41,0,1
05/04/2025,21,CELAYA,1341.25,1155.3,14.08,171.88,0,1
05/04/2025,22,CELAYA,1016.84,869.09,9.04,138.71,0,1
05/04/2025,23,CELAYA,822.79,642,5.18,175.61,0,1
05/04/2025,24,CELAYA,717.9,563.11,3.71,151.09,0,1
05/04/2025,1,CENTRO ORIENTE,1373.64,1297.76,75.75,0.13,0,1
05/04/2025,2,CENTRO ORIENTE,1344.19,1276.26,71.99,-4.06,0,1
05/04/2025,3,CENTRO ORIENTE,1215.96,1153.18,63.04,-0.25,0,1
05/04/2025,4,CENTRO ORIENTE,1062.55,1052.84,59.76,-50.05,0,1
05/04/2025,5,CENTRO ORIENTE,987.48,990.8,55.12,-58.43,0,1
05/04/2025,6,CENTRO ORIENTE,1131.07,1112.02,65.4,-46.34,0,1
05/04/2025,7,CENTRO ORIENTE,1244.13,1008.9,62.09,173.15,0,1
05/04/2025,8,CENTRO ORIENTE,1172.44,1104.98,67.76,-0.3,0,1
05/04/2025,9,CENTRO ORIENTE,1088.89,566.51,36.12,486.26,0,1
05/04/2025,10,CENTRO ORIENTE,945.26,416.23,26.84,502.19,0,1
05/04/2025,11,CENTRO ORIENTE,1426.66,313.21,20.1,1093.35,0,1
05/04/2025,12,CENTRO ORIENTE,1275.76,423.52,27.06,825.19,0,1
05/04/2025,13,CENTRO ORIENTE,1055.64,400.57,24.76,630.31,0,1
05/04/2025,14,CENTRO ORIENTE,1088.96,458.85,28.57,601.54,0,1
05/04/2025,15,CENTRO ORIENTE,1148.54,282.25,17.45,848.85,0,1
05/04/2025,16,CENTRO ORIENTE,1142.16,500.51,30.75,610.91,0,1
05/04/2025,17,CENTRO ORIENTE,1294.91,497.01,30.46,767.44,0,1
05/04/2025,18,CENTRO ORIENTE,1582.55,493.49,30.1,1058.96,0,1
05/04/2025,19,CENTRO ORIENTE,1174.89,557.97,34.34,582.59,0,1
05/04/2025,20,CENTRO ORIENTE,1978.98,1075.57,69.29,834.11,0,1
05/04/2025,21,CENTRO ORIENTE,1925.19,1155.3,73.08,696.81,0,1
05/04/2025,22,CENTRO ORIENTE,1115.78,869.09,54.41,192.29,0,1
05/04/2025,23,CENTRO ORIENTE,1134.69,642,40.52,452.18,0,1
05/04/2025,24,CENTRO ORIENTE,823.1,563.11,34.27,225.71,0,1
05/04/2025,1,CENTRO SUR,1377.43,1297.76,79.77,-0.1,0,1
05/04/2025,2,CENTRO SUR,1370.64,1276.26,74.74,19.64,0,1
05/04/2025,3,CENTRO SUR,1220.54,1153.18,67.12,0.24,0,1
05/04/2025,4,CENTRO SUR,1364.95,1052.84,61.68,250.43,0,1
05/04/2025,5,CENTRO SUR,1339.97,990.8,57.95,291.22,0,1
05/04/2025,6,CENTRO SUR,1402.43,1112.02,67.05,223.36,0,1
05/04/2025,7,CENTRO SUR,1220.87,1008.89,64.5,147.48,0,1
05/04/2025,8,CENTRO SUR,1176.14,1104.98,70.95,0.22,0,1
05/04/2025,9,CENTRO SUR,1022.02,566.51,37.13,418.38,0,1
05/04/2025,10,CENTRO SUR,1314.11,416.23,25.94,871.95,0,1
05/04/2025,11,CENTRO SUR,1363.49,313.21,19.52,1030.76,0,1
05/04/2025,12,CENTRO SUR,1218.59,423.52,26.82,768.25,0,1
05/04/2025,13,CENTRO SUR,1393.69,400.57,23.9,969.22,0,1
05/04/2025,14,CENTRO SUR,1479.21,458.85,27.24,993.12,0,1
05/04/2025,15,CENTRO SUR,1627.97,282.25,16.76,1328.96,0,1
05/04/2025,16,CENTRO SUR,1444.75,500.51,30.07,914.18,0,1
05/04/2025,17,CENTRO SUR,1509.53,497.02,29.61,982.91,0,1
05/04/2025,18,CENTRO SUR,1470.2,493.49,29.19,947.52,0,1
05/04/2025,19,CENTRO SUR,1943.46,557.97,31.95,1353.54,0,1
05/04/2025,20,CENTRO SUR,2561.98,1075.57,64.64,1421.77,0,1
05/04/2025,21,CENTRO SUR,2270.65,1155.29,69.45,1045.9,0,1
05/04/2025,22,CENTRO SUR,1838.18,869.09,52.47,916.63,0,1
05/04/2025,23,CENTRO SUR,1796.36,642,39.36,1115,0,1
05/04/2025,24,CENTRO SUR,1590.93,563.11,34.08,993.74,0,1
05/04/2025,1,CHETUMAL,1654.65,1297.76,356.71,0.17,0,1
05/04/2025,2,CHETUMAL,2218.7,1276.26,332.17,610.27,0,1
05/04/2025,3,CHETUMAL,1452.71,1153.18,299.86,-0.33,0,1
05/04/2025,4,CHETUMAL,2037.74,1052.84,270.11,714.79,0,1
05/04/2025,5,CHETUMAL,2060.33,990.8,232.27,837.26,0,1
05/04/2025,6,CHETUMAL,1929.14,1112.02,252.66,564.46,0,1
05/04/2025,7,CHETUMAL,1381.14,1008.9,206.43,165.81,0,1
05/04/2025,8,CHETUMAL,1341.3,1104.97,236.72,-0.4,0,1
05/04/2025,9,CHETUMAL,1149.17,566.51,117.34,465.33,0,1
05/04/2025,10,CHETUMAL,2008.17,416.23,92,1499.94,0,1
05/04/2025,11,CHETUMAL,2026.79,313.21,68.43,1645.15,0,1
05/04/2025,12,CHETUMAL,1440.74,423.52,89.7,927.52,0,1
05/04/2025,13,CHETUMAL,2083.25,400.57,88.55,1594.14,0,1
05/04/2025,14,CHETUMAL,2237.93,458.85,104.67,1674.41,0,1
05/04/2025,15,CHETUMAL,2535.49,282.25,64.62,2188.62,0,1
05/04/2025,16,CHETUMAL,2103.37,500.51,120.61,1482.25,0,1
05/04/2025,17,CHETUMAL,2103.28,497.02,129.52,1476.74,0,1
05/04/2025,18,CHETUMAL,2271.91,493.49,138.88,1639.53,0,1
05/04/2025,19,CHETUMAL,3242.89,557.97,171.5,2513.43,0,1
05/04/2025,20,CHETUMAL,4319.46,1075.57,307.77,2936.12,0,1
