Centro Nacional de Control de Energia
Precios de Energia en Nodos Distribuidos del MDA
Sistema Interconectado Nacional
Reporte Mensual
Mes de Septiembre de 2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/Octubre/2020 08:00:06 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Fecha,Hora,Zona de Carga,Precio Zonal  ($/MWh),Componente energia  ($/MWh),Componente perdidas  ($/MWh),Componente Congestion  ($/MWh),
2020-09-01,7,CHIHUAHUA,608.76,596.83,-45.32,57.25
2020-09-01,8,CHIHUAHUA,563.62,573.41,-45.36,35.57
2020-09-01,9,CHIHUAHUA,563.88,576.71,-48.63,35.8
2020-09-01,10,CHIHUAHUA,559.22,585.35,-61.6,35.46
2020-09-01,11,CHIHUAHUA,550.04,575.6,-61.13,35.57
2020-09-01,12,CHIHUAHUA,561.85,577.22,-50.55,35.18
2020-09-01,13,CHIHUAHUA,576.01,584.21,-42.31,34.11
2020-09-01,14,CHIHUAHUA,586.76,584.5,-33.45,35.72
2020-09-01,15,CHIHUAHUA,592.1,582,-25.52,35.62
2020-09-01,16,CHIHUAHUA,613.6,592.39,-14.61,35.82
2020-09-01,17,CHIHUAHUA,633.31,606.1,-7.69,34.9
2020-09-01,18,CHIHUAHUA,626.72,597.51,-4.66,33.88
2020-09-01,19,CHIHUAHUA,613.81,583.41,-5.19,35.6
2020-09-01,20,CHIHUAHUA,653.46,599.06,-2.27,56.67
2020-09-01,21,CHIHUAHUA,675.44,617.8,6.2,51.44
2020-09-01,22,CHIHUAHUA,717.8,628.64,27.62,61.54
2020-09-01,23,CHIHUAHUA,707.86,623.8,23.09,60.97
2020-09-01,24,CHIHUAHUA,692.18,614.04,21.1,57.04
2020-09-01,1,CHILPANCINGO,954.58,616.06,76.41,262.1
2020-09-01,2,CHILPANCINGO,981.44,608.75,73.53,299.17
2020-09-01,3,CHILPANCINGO,943.39,593.1,72.17,278.13
2020-09-01,4,CHILPANCINGO,859.92,596.45,71.33,192.15
2020-09-01,5,CHILPANCINGO,806.71,598.4,71.13,137.17
2020-09-01,6,CHILPANCINGO,799.97,595.35,71.12,133.51
2020-09-01,7,CHILPANCINGO,991.68,596.83,73.46,321.39
2020-09-01,8,CHILPANCINGO,1023.34,573.41,64.21,385.72
2020-09-01,9,CHILPANCINGO,1029.38,576.71,64.48,388.19
2020-09-01,10,CHILPANCINGO,1026.59,585.35,40.46,400.78
2020-09-01,11,CHILPANCINGO,1023.47,575.6,45.34,402.53
2020-09-01,12,CHILPANCINGO,1020.4,577.22,45.15,398.03
2020-09-01,13,CHILPANCINGO,1014.34,584.21,44.31,385.83
2020-09-01,14,CHILPANCINGO,1025.15,584.5,36.56,404.09
2020-09-01,15,CHILPANCINGO,1020.61,582,53.2,385.41
2020-09-01,16,CHILPANCINGO,1023.02,592.39,43.81,386.82
2020-09-01,17,CHILPANCINGO,1024.3,606.1,41.28,376.92
2020-09-01,18,CHILPANCINGO,1018.96,597.51,54.27,367.18
2020-09-01,19,CHILPANCINGO,1016.01,583.41,47.11,385.49
2020-09-01,20,CHILPANCINGO,990.67,599.06,74.14,317.47
