fecha,hora,zona,precio,energia,congestion
26/12/2020,19,CANCUN,597.18,617.58,0
26/12/2020,20,CANCUN,592.03,622.71,0
26/12/2020,21,CANCUN,589.41,619.62,0
26/12/2020,22,CANCUN,574.29,615.52,0
26/12/2020,23,CANCUN,552.02,596.81,0
26/12/2020,24,CANCUN,575.86,596.02,0
27/12/2020,1,CANCUN,516.32,526.6,1.9
27/12/2020,2,CANCUN,524.8,520.49,2.5
27/12/2020,3,CANCUN,483.18,498.81,0
27/12/2020,4,CANCUN,487.05,495.77,0
27/12/2020,5,CANCUN,487.25,495.99,0
27/12/2020,6,CANCUN,482.84,491.14,0
27/12/2020,7,CANCUN,478.35,493.34,0
27/12/2020,8,CANCUN,468.96,478.24,0
27/12/2020,9,CANCUN,447.59,437.15,0
27/12/2020,10,CANCUN,472.34,450.15,0
27/12/2020,11,CANCUN,474.55,454.05,0
27/12/2020,12,CANCUN,477.5,456.36,0
27/12/2020,13,CANCUN,484.13,463.75,0
27/12/2020,14,CANCUN,473.85,453.32,-0.01
27/12/2020,15,CANCUN,484.94,464.67,0
27/12/2020,16,CANCUN,481.42,463.34,1.83
27/12/2020,17,CANCUN,485.68,470.36,-0.2
27/12/2020,18,CANCUN,546.29,539.24,0
27/12/2020,19,CANCUN,582.61,573.26,-0.88
27/12/2020,20,CANCUN,523.54,560.78,0
27/12/2020,21,CANCUN,537.57,551.01,0
27/12/2020,22,CANCUN,563.66,550.43,0
27/12/2020,23,CANCUN,532.8,543.13,0
27/12/2020,24,CANCUN,492.44,487.5,0
28/12/2020,1,CANCUN,500.1,500.1,0
28/12/2020,2,CANCUN,470.44,467.4,0
28/12/2020,3,CANCUN,466.44,459.68,0
28/12/2020,4,CANCUN,457.42,457.2,0
28/12/2020,5,CANCUN,453.27,448.23,0
28/12/2020,6,CANCUN,460.77,459.85,0
28/12/2020,7,CANCUN,499.7,507.79,0
28/12/2020,8,CANCUN,516.33,519.43,0
28/12/2020,9,CANCUN,500.68,493.15,-1.13
28/12/2020,10,CANCUN,476.87,457.93,0
28/12/2020,11,CANCUN,480.32,458.93,0
28/12/2020,12,CANCUN,495.52,478.72,0.88
28/12/2020,13,CANCUN,526.43,506.99,2.37
28/12/2020,14,CANCUN,531.43,510.5,2.33
28/12/2020,15,CANCUN,519.73,506.7,2.29
28/12/2020,16,CANCUN,533.27,511.07,2.19
28/12/2020,17,CANCUN,549.28,525.92,2.12
28/12/2020,18,CANCUN,639.7,623.15,0
28/12/2020,19,CANCUN,705.02,710.32,0
28/12/2020,20,CANCUN,704.51,716.36,0
28/12/2020,21,CANCUN,702.43,706.87,0
28/12/2020,22,CANCUN,703.97,700.16,0
28/12/2020,23,CANCUN,659.48,647.1,0
28/12/2020,24,CANCUN,605.4,592.68,0
29/12/2020,1,CANCUN,478.32,486.19,0
29/12/2020,2,CANCUN,476.64,472.84,0
29/12/2020,3,CANCUN,458.74,453.91,0
29/12/2020,4,CANCUN,453.35,444.24,0
29/12/2020,5,CANCUN,453.65,443.84,0
29/12/2020,6,CANCUN,455.52,449.5,0
29/12/2020,7,CANCUN,473.03,463.54,0
29/12/2020,8,CANCUN,476.06,469.8,0
29/12/2020,9,CANCUN,477.7,461.1,0
29/12/2020,10,CANCUN,421.01,399.35,0
29/12/2020,11,CANCUN,418.06,393.51,0
29/12/2020,12,CANCUN,443.77,420.7,0.24
29/12/2020,13,CANCUN,462.72,436.73,0.91
29/12/2020,14,CANCUN,482.05,451.61,1.07
29/12/2020,15,CANCUN,482.15,449.64,1.55
29/12/2020,16,CANCUN,485.12,451.77,1.02
29/12/2020,17,CANCUN,504.5,469.66,0.62
29/12/2020,18,CANCUN,505.82,498.01,0
29/12/2020,19,CANCUN,533.62,530.55,-2.65
29/12/2020,20,CANCUN,541.85,546.63,-2.66
29/12/2020,21,CANCUN,517.59,534.5,-2.13
29/12/2020,22,CANCUN,507.54,516.42,-1.99
29/12/2020,23,CANCUN,507.69,513.91,-1.41
29/12/2020,24,CANCUN,495.35,491.8,-0.72
30/12/2020,1,CANCUN,524.07,510.63,2.96
30/12/2020,2,CANCUN,480.17,467.92,2.05
30/12/2020,3,CANCUN,460.26,454.35,0.68
30/12/2020,4,CANCUN,451.36,446.41,0.68
30/12/2020,5,CANCUN,452.04,446.89,0.63
30/12/2020,6,CANCUN,463.69,456.63,1.03
30/12/2020,7,CANCUN,500.98,492.68,2.64
30/12/2020,8,CANCUN,526.21,515.4,3.2
30/12/2020,9,CANCUN,536.19,510.79,3.36
30/12/2020,10,CANCUN,545.27,512.79,0
30/12/2020,11,CANCUN,547.18,511.14,0
30/12/2020,12,CANCUN,523.24,486.01,0
30/12/2020,13,CANCUN,535.02,493.79,0
30/12/2020,14,CANCUN,534.07,489.19,0
30/12/2020,15,CANCUN,534.79,489.25,0
30/12/2020,16,CANCUN,530.05,483.57,0
30/12/2020,17,CANCUN,537.84,494.14,-0.59
30/12/2020,18,CANCUN,585.11,559.33,-15.78
30/12/2020,19,CANCUN,584.99,605.67,-29.61
30/12/2020,20,CANCUN,565.52,578.98,-23.64
30/12/2020,21,CANCUN,577.67,590.52,-26.58
30/12/2020,22,CANCUN,573.08,563.65,-17.82
30/12/2020,23,CANCUN,568.03,564.88,-17.13
30/12/2020,24,CANCUN,541.02,517.45,-2.42
31/12/2020,1,CANCUN,537.75,512.61,0
31/12/2020,2,CANCUN,494.49,474.48,0
31/12/2020,3,CANCUN,458.79,444.09,0
31/12/2020,4,CANCUN,448.78,433.79,0
31/12/2020,5,CANCUN,445.52,429.19,0.27
31/12/2020,6,CANCUN,443.9,428.13,0.85
31/12/2020,7,CANCUN,447.84,432.52,-0.85
31/12/2020,8,CANCUN,430.79,419.67,-0.27
31/12/2020,9,CANCUN,449.68,425.95,1.5
31/12/2020,10,CANCUN,441.81,405.74,-8.56
31/12/2020,11,CANCUN,438.1,401.44,-8.43
31/12/2020,12,CANCUN,456.01,421.95,-8.84
31/12/2020,13,CANCUN,453.97,411.38,-0.39
31/12/2020,14,CANCUN,443.19,390.88,0
31/12/2020,15,CANCUN,381.8,333.64,0
31/12/2020,16,CANCUN,383.32,337.38,0
31/12/2020,17,CANCUN,434.58,388.67,0.49
31/12/2020,18,CANCUN,476.94,445.21,0
31/12/2020,19,CANCUN,548.57,513.68,-1.23
31/12/2020,20,CANCUN,557.21,534.29,-2.41
31/12/2020,21,CANCUN,571.77,529.16,-2.05
31/12/2020,22,CANCUN,546.97,515.62,-1.42
31/12/2020,23,CANCUN,523.55,486.31,0
31/12/2020,24,CANCUN,485.74,461.5,0
01/01/2020,1,CANCUN,428.23,363.82,0
01/01/2020,2,CANCUN,396.1,339.28,0
01/01/2020,3,CANCUN,374.27,320.31,0
01/01/2020,4,CANCUN,359.29,308.48,0
01/01/2020,5,CANCUN,327.4,280.75,0
01/01/2020,6,CANCUN,324.81,274.52,0
01/01/2020,7,CANCUN,303.77,254.77,0
01/01/2020,8,CANCUN,263.09,212.55,0
01/01/2020,9,CANCUN,244.41,195.22,0
01/01/2020,10,CANCUN,279.17,227.81,0
01/01/2020,11,CANCUN,331.54,266.01,0
01/01/2020,12,CANCUN,375.57,309.4,0
01/01/2020,13,CANCUN,385.78,318.64,0
01/01/2020,14,CANCUN,384.55,318.6,0
01/01/2020,15,CANCUN,381.61,312.44,0
01/01/2020,16,CANCUN,437.44,355.78,0
01/01/2020,17,CANCUN,441.08,314.79,53.37
01/01/2020,18,CANCUN,437.9,360.39,0
01/01/2020,19,CANCUN,987.06,322.9,577.79
01/01/2020,20,CANCUN,1176.88,301.04,794.07
01/01/2020,21,CANCUN,1008.61,334.31,592.11
01/01/2020,22,CANCUN,1025.65,333.19,608.35
01/01/2020,23,CANCUN,995.01,357.01,543.95
01/01/2020,24,CANCUN,481.71,385.74,0
02/01/2020,1,CANCUN,451.42,369.85,0
02/01/2020,2,CANCUN,426.55,357.88,0
02/01/2020,3,CANCUN,421.17,355.33,0
02/01/2020,4,CANCUN,395.92,336.49,0
02/01/2020,5,CANCUN,416.16,354.41,0
02/01/2020,6,CANCUN,402.41,346.19,0
02/01/2020,7,CANCUN,457.44,389.78,-0.36
02/01/2020,8,CANCUN,476.09,401.65,-0.13
02/01/2020,9,CANCUN,508.99,382.65,47.43
02/01/2020,10,CANCUN,591.14,372.05,136.04
02/01/2020,11,CANCUN,583.85,370.27,129.54
02/01/2020,12,CANCUN,549.88,375.81,91.07
02/01/2020,13,CANCUN,584.72,355.97,149.36
02/01/2020,14,CANCUN,585.64,348.43,155.97
02/01/2020,15,CANCUN,619.28,308.51,238.23
02/01/2020,16,CANCUN,609.91,310.6,226.39
02/01/2020,17,CANCUN,674.34,287.19,319.25
02/01/2020,18,CANCUN,762.55,346.9,327.65
02/01/2020,19,CANCUN,1369.2,352.57,922.75
02/01/2020,20,CANCUN,1345.11,425.63,816.92
02/01/2020,21,CANCUN,1357.79,342.19,934.28
02/01/2020,22,CANCUN,1352.23,408.22,844.66
02/01/2020,23,CANCUN,1297.66,384.03,817.28
02/01/2020,24,CANCUN,605.01,425.99,74.51
03/01/2020,1,CANCUN,505.32,417.63,-0.44
03/01/2020,2,CANCUN,472.08,396.37,-0.31
03/01/2020,3,CANCUN,454.19,387.41,-0.43
03/01/2020,4,CANCUN,447.64,384.32,-0.14
03/01/2020,5,CANCUN,442.11,380.01,-0.5
03/01/2020,6,CANCUN,453.65,388.16,-1.03
03/01/2020,7,CANCUN,483.51,411.57,-1.43
03/01/2020,8,CANCUN,504.47,424.5,-0.57
03/01/2020,9,CANCUN,584.46,377.83,128.21
03/01/2020,10,CANCUN,709.1,283.6,361.9
03/01/2020,11,CANCUN,1229.2,102.68,1102.6
03/01/2020,12,CANCUN,1125.29,194.92,885.14
03/01/2020,13,CANCUN,789.65,274.08,453.29
03/01/2020,14,CANCUN,794.01,258.93,474.65
03/01/2020,15,CANCUN,1295.96,162.47,1092.9
03/01/2020,16,CANCUN,1332.03,214.43,1061.76
03/01/2020,17,CANCUN,1310.6,294.08,941.32
03/01/2020,18,CANCUN,1384.52,304.02,1001.85
03/01/2020,19,CANCUN,1235.74,302.99,856.6
03/01/2020,20,CANCUN,1397.07,560.51,694.7
03/01/2020,21,CANCUN,1374.48,408.84,864.41
03/01/2020,22,CANCUN,1416.88,328.33,1001.71
03/01/2020,23,CANCUN,831.67,541.17,156.77
03/01/2020,24,CANCUN,519.26,429.44,-1.21
04/01/2020,1,CANCUN,513.31,425.32,-0.01
04/01/2020,2,CANCUN,463.36,389.36,-0.02
04/01/2020,3,CANCUN,433.17,374.85,0
04/01/2020,4,CANCUN,432.88,375.42,-0.07
04/01/2020,5,CANCUN,418.5,366.08,0
04/01/2020,6,CANCUN,429.17,376.95,0
04/01/2020,7,CANCUN,431.12,379.59,-0.09
04/01/2020,8,CANCUN,455.85,388.76,-0.14
04/01/2020,9,CANCUN,480.76,402.43,-0.31
04/01/2020,10,CANCUN,507.68,419.49,-1.1
04/01/2020,11,CANCUN,508.35,418.47,-0.88
04/01/2020,12,CANCUN,499.08,415.18,-0.8
04/01/2020,13,CANCUN,521.4,436.5,-1.46
04/01/2020,14,CANCUN,518.22,432.93,-1.36
04/01/2020,15,CANCUN,484.89,411.54,-1.29
04/01/2020,16,CANCUN,488.6,410.63,-1.17
04/01/2020,17,CANCUN,480.59,415.95,-1.09
04/01/2020,18,CANCUN,518.32,446.14,-1.11
04/01/2020,19,CANCUN,590.29,515.28,-1.04
04/01/2020,20,CANCUN,540.4,471.11,-0.76
04/01/2020,21,CANCUN,538.64,470.64,-2.75
04/01/2020,22,CANCUN,540.36,467.47,-2.36
04/01/2020,23,CANCUN,536.25,462.64,-2.45
04/01/2020,24,CANCUN,448.44,390.79,-0.35
05/01/2020,1,CANCUN,319.07,291.44,0
05/01/2020,2,CANCUN,303.62,265.89,0
05/01/2020,3,CANCUN,301.18,263.65,0
05/01/2020,4,CANCUN,241.75,213.82,0
05/01/2020,5,CANCUN,238.86,211.69,0
05/01/2020,6,CANCUN,238.44,211.58,0
05/01/2020,7,CANCUN,248,221.2,0
05/01/2020,8,CANCUN,233.53,209.19,0
05/01/2020,9,CANCUN,217.07,192.76,0
05/01/2020,10,CANCUN,223.4,195.66,0
05/01/2020,11,CANCUN,221.31,192.7,0
05/01/2020,12,CANCUN,319.89,275.85,1.04
05/01/2020,13,CANCUN,321.72,276.53,1.04
05/01/2020,14,CANCUN,315.5,270.89,0.98
05/01/2020,15,CANCUN,223.31,191.96,0
05/01/2020,16,CANCUN,315.65,270.06,1.04
05/01/2020,17,CANCUN,329.12,285.65,-0.01
05/01/2020,18,CANCUN,428.12,376.64,-0.61
05/01/2020,19,CANCUN,536.92,471.8,-3.12
05/01/2020,20,CANCUN,701,633.39,-9.44
05/01/2020,21,CANCUN,683.13,624.29,-6.11
05/01/2020,22,CANCUN,679.43,622.39,-8.72
05/01/2020,23,CANCUN,476.55,431.66,-1.35
05/01/2020,24,CANCUN,405.62,367.9,-0.21
06/01/2020,1,CANCUN,338.34,312.58,0
06/01/2020,2,CANCUN,335.1,300.95,0
06/01/2020,3,CANCUN,235.7,211.26,0
06/01/2020,4,CANCUN,233.68,210.41,0
06/01/2020,5,CANCUN,229.2,206.82,0
06/01/2020,6,CANCUN,336.84,309.12,0
06/01/2020,7,CANCUN,404.18,374.81,-0.04
06/01/2020,8,CANCUN,445.77,406.35,-0.02
06/01/2020,9,CANCUN,468.2,420.1,-0.94
06/01/2020,10,CANCUN,471.64,420.72,-0.95
06/01/2020,11,CANCUN,491.36,431.09,-0.84
06/01/2020,12,CANCUN,494.48,435.41,-0.95
06/01/2020,13,CANCUN,510.94,443.02,-0.96
06/01/2020,14,CANCUN,522,446.33,-1.07
06/01/2020,15,CANCUN,512.83,442.44,-0.97
06/01/2020,16,CANCUN,512.57,443.18,-1.03
06/01/2020,17,CANCUN,539.45,461.95,-0.51
06/01/2020,18,CANCUN,554.99,486.08,-2.28
06/01/2020,19,CANCUN,815.92,701.3,-0.17
06/01/2020,20,CANCUN,860.11,747.95,-0.75
06/01/2020,21,CANCUN,832.29,728.16,-2.35
06/01/2020,22,CANCUN,801.58,705.14,-9.3
06/01/2020,23,CANCUN,782.81,680.66,-8.71
06/01/2020,24,CANCUN,489.61,431.09,-0.03
07/01/2020,1,CANCUN,438.11,395.63,-0.17
07/01/2020,2,CANCUN,417.14,380.03,-0.25
07/01/2020,3,CANCUN,412.09,378.07,-0.69
07/01/2020,4,CANCUN,405.11,373.8,-0.82
07/01/2020,5,CANCUN,404.63,373.89,-0.84
07/01/2020,6,CANCUN,414.76,380.63,-1.23
07/01/2020,7,CANCUN,437.43,400.12,-1.57
07/01/2020,8,CANCUN,477.94,436.84,-2.08
07/01/2020,9,CANCUN,474.85,424.34,-0.76
07/01/2020,10,CANCUN,478.01,424.48,-1.27
07/01/2020,11,CANCUN,480.13,423.01,-1.24
07/01/2020,12,CANCUN,485.44,427.27,-1.29
07/01/2020,13,CANCUN,497.61,437.89,-1.35
07/01/2020,14,CANCUN,505.34,440.45,-1.11
07/01/2020,15,CANCUN,517,444.64,-1.05
07/01/2020,16,CANCUN,518.27,445.35,-1.13
07/01/2020,17,CANCUN,522.02,451.7,-1.28
07/01/2020,18,CANCUN,566.04,490.64,-3.27
07/01/2020,19,CANCUN,601.46,525.03,-4.85
07/01/2020,20,CANCUN,641.44,574.17,-6.85
07/01/2020,21,CANCUN,695.78,605.55,-8.24
07/01/2020,22,CANCUN,651.29,567.29,-6.05
07/01/2020,23,CANCUN,532.03,463.74,-1.96
07/01/2020,24,CANCUN,439.04,392.59,-0.01
08/01/2020,1,CANCUN,424.74,390.72,-0.01
08/01/2020,2,CANCUN,419.47,387.56,-0.05
08/01/2020,3,CANCUN,410.71,383.92,-0.07
08/01/2020,4,CANCUN,408.08,383.76,-0.06
08/01/2020,5,CANCUN,403.53,378.83,-0.05
08/01/2020,6,CANCUN,417.72,389.37,-0.13
08/01/2020,7,CANCUN,449.78,424.7,-0.55
08/01/2020,8,CANCUN,500.87,462.4,-0.72
08/01/2020,9,CANCUN,511.3,467.43,-0.73
08/01/2020,10,CANCUN,531.97,470.51,-1.27
08/01/2020,11,CANCUN,531.32,468.33,-0.23
08/01/2020,12,CANCUN,529.41,470.03,-1.05
08/01/2020,13,CANCUN,527.21,468.02,-1.17
08/01/2020,14,CANCUN,542.88,472.88,-1.35
08/01/2020,15,CANCUN,513.89,457.24,-1.23
08/01/2020,16,CANCUN,539.29,466.75,-1.38
08/01/2020,17,CANCUN,528.44,467.53,-1.58
08/01/2020,18,CANCUN,526.01,467.85,-2.45
08/01/2020,19,CANCUN,665.1,596.5,-8.15
08/01/2020,20,CANCUN,635.15,582.68,-6.91
08/01/2020,21,CANCUN,721.16,644.35,-9.31
08/01/2020,22,CANCUN,659.9,598.48,-7.54
08/01/2020,23,CANCUN,546.02,486.02,-3.33
08/01/2020,24,CANCUN,462,419.95,-0.47
09/01/2020,1,CANCUN,470.41,405.17,-0.07
09/01/2020,2,CANCUN,450.05,396.54,-0.53
09/01/2020,3,CANCUN,425.1,376.55,0
09/01/2020,4,CANCUN,415.84,370.47,0
09/01/2020,5,CANCUN,408.14,363.86,0
09/01/2020,6,CANCUN,443.99,394.33,-0.95
09/01/2020,7,CANCUN,485.51,425.31,-1.7
09/01/2020,8,CANCUN,532.15,461.42,-2.05
09/01/2020,9,CANCUN,550.07,466.73,-0.77
09/01/2020,10,CANCUN,505.76,448.29,-0.74
09/01/2020,11,CANCUN,524.81,459.79,-1.29
09/01/2020,12,CANCUN,541.13,470.75,-1.49
09/01/2020,13,CANCUN,544.54,472.68,-1.44
09/01/2020,14,CANCUN,541.49,468.58,-1.44
09/01/2020,15,CANCUN,532.92,460.95,-1.43
09/01/2020,16,CANCUN,540.77,467.13,-1.47
09/01/2020,17,CANCUN,689.37,592.5,-1.75
09/01/2020,18,CANCUN,541.7,474.54,-2.64
09/01/2020,19,CANCUN,541.18,477.75,-2.84
09/01/2020,20,CANCUN,680.6,617.57,-7.94
09/01/2020,21,CANCUN,687.4,619.67,-9.25
09/01/2020,22,CANCUN,668.41,603.48,-8.89
09/01/2020,23,CANCUN,694.96,622.02,-9.94
09/01/2020,24,CANCUN,656.78,586.08,-9.25
10/01/2020,1,CANCUN,506.4,440.48,-1.98
10/01/2020,2,CANCUN,449.32,394.39,0
10/01/2020,3,CANCUN,437.34,387.77,0
10/01/2020,4,CANCUN,424.74,379.01,0
10/01/2020,5,CANCUN,421.57,374.67,0
10/01/2020,6,CANCUN,452.3,397.91,0
10/01/2020,7,CANCUN,508.72,441.76,-1.06
10/01/2020,8,CANCUN,734.8,615.36,0
10/01/2020,9,CANCUN,778.02,636.87,2.22
10/01/2020,10,CANCUN,766.82,618.18,0.14
10/01/2020,11,CANCUN,786.84,579.77,64.35
10/01/2020,12,CANCUN,900.74,631.91,103.29
10/01/2020,13,CANCUN,880.53,629.11,93.22
10/01/2020,14,CANCUN,878.26,628.45,94.1
10/01/2020,15,CANCUN,1113.87,508.23,460.55
10/01/2020,16,CANCUN,1099.94,593.28,333.77
10/01/2020,17,CANCUN,891.41,695.04,3.62
10/01/2020,18,CANCUN,1032.37,821.22,-4.66
10/01/2020,19,CANCUN,1317.33,1037,-6.98
10/01/2020,20,CANCUN,1858.01,1490.49,-10.98
10/01/2020,21,CANCUN,1716.71,1379.67,-10.61
10/01/2020,22,CANCUN,1238.71,1003.23,-6.72
10/01/2020,23,CANCUN,1158.31,780.49,159.94
10/01/2020,24,CANCUN,1000.79,806.77,-3.93
11/01/2020,1,CANCUN,720.98,600.44,-4.37
11/01/2020,2,CANCUN,545.63,461.92,-3.9
11/01/2020,3,CANCUN,505.84,434.01,-3.02
11/01/2020,4,CANCUN,471.5,407.67,-2.11
11/01/2020,5,CANCUN,473.34,412.79,-2.52
11/01/2020,6,CANCUN,500.64,429.75,-3.04
11/01/2020,7,CANCUN,545.38,458.23,-3.98
11/01/2020,8,CANCUN,573.03,478.36,-3.5
11/01/2020,9,CANCUN,608.15,493.8,-2.11
11/01/2020,10,CANCUN,781.41,624.85,-2.19
11/01/2020,11,CANCUN,1576.96,623.88,786.58
11/01/2020,12,CANCUN,1595.28,639.39,787.94
11/01/2020,13,CANCUN,1575.77,628.6,781.81
11/01/2020,14,CANCUN,824.1,630.53,27.68
11/01/2020,15,CANCUN,798.05,634.88,-0.07
11/01/2020,16,CANCUN,584.73,471.63,-1.51
11/01/2020,17,CANCUN,784.12,467.15,206.19
11/01/2020,18,CANCUN,811.35,665.82,-0.56
11/01/2020,19,CANCUN,805.08,683.41,-0.45
11/01/2020,20,CANCUN,856.84,709.74,-0.48
11/01/2020,21,CANCUN,798.97,682.7,-6.04
11/01/2020,22,CANCUN,770.03,657.03,-0.42
11/01/2020,23,CANCUN,786.52,671.07,-10.99
11/01/2020,24,CANCUN,531.65,459.11,-2.77
12/01/2020,1,CANCUN,484.35,402.66,-0.42
12/01/2020,2,CANCUN,455.66,384.91,-0.08
12/01/2020,3,CANCUN,437.76,375.61,-0.1
12/01/2020,4,CANCUN,413.72,358.58,-0.08
12/01/2020,5,CANCUN,424.79,370.18,0
12/01/2020,6,CANCUN,411.62,359.24,-0.09
12/01/2020,7,CANCUN,430.76,369.78,-0.1
12/01/2020,8,CANCUN,446.13,375.97,-0.1
12/01/2020,9,CANCUN,447.75,371.75,-0.11
12/01/2020,10,CANCUN,463.97,379.86,-0.25
12/01/2020,11,CANCUN,461.06,373.77,0
12/01/2020,12,CANCUN,477.78,384.93,-0.79
12/01/2020,13,CANCUN,471.69,378.47,0
12/01/2020,14,CANCUN,464.18,370.82,-0.14
12/01/2020,15,CANCUN,455.13,365.58,-0.08
12/01/2020,16,CANCUN,471.99,374.95,-0.57
12/01/2020,17,CANCUN,507.65,380.86,27.48
12/01/2020,18,CANCUN,490.21,401.93,-0.15
12/01/2020,19,CANCUN,568.45,464.38,-2.07
12/01/2020,20,CANCUN,760.53,617.19,-1.95
12/01/2020,21,CANCUN,628.31,517.18,-1.54
12/01/2020,22,CANCUN,548.65,472.55,0
12/01/2020,23,CANCUN,561.73,462.45,-0.17
12/01/2020,24,CANCUN,503.13,414,-0.25
13/01/2020,1,CANCUN,466.97,388.71,0
13/01/2020,2,CANCUN,431.55,365.61,0
13/01/2020,3,CANCUN,412.78,355.41,-0.02
13/01/2020,4,CANCUN,410.15,355.51,-0.02
13/01/2020,5,CANCUN,408.68,355.64,-0.02
13/01/2020,6,CANCUN,421.23,364.44,-0.02
13/01/2020,7,CANCUN,466.82,400.43,-0.05
13/01/2020,8,CANCUN,575.7,453.69,19.59
13/01/2020,9,CANCUN,823.06,621.56,41.21
13/01/2020,10,CANCUN,849.03,632.26,41.89
13/01/2020,11,CANCUN,861.34,631.97,43.3
13/01/2020,12,CANCUN,885.31,650.96,45.32
13/01/2020,13,CANCUN,3726.75,690.15,2835.07
13/01/2020,14,CANCUN,797.54,636.37,-0.73
13/01/2020,15,CANCUN,793.93,630.75,-0.75
13/01/2020,16,CANCUN,828.96,627.27,34.53
13/01/2020,17,CANCUN,878.53,634.98,94.34
13/01/2020,18,CANCUN,826.38,676.92,-1.01
13/01/2020,19,CANCUN,956.48,754.54,28.63
13/01/2020,20,CANCUN,924.76,766.28,-0.24
13/01/2020,21,CANCUN,894.29,752.3,-0.42
13/01/2020,22,CANCUN,901.69,747.48,0.28
13/01/2020,23,CANCUN,812.31,688.28,-6.86
13/01/2020,24,CANCUN,554.99,463.18,-0.44
14/01/2020,1,CANCUN,491.82,420.48,-0.33
14/01/2020,2,CANCUN,460.57,401.83,-0.29
14/01/2020,3,CANCUN,431.46,382.24,-0.24
14/01/2020,4,CANCUN,429.17,384.21,-0.26
14/01/2020,5,CANCUN,428.39,384.57,-0.25
14/01/2020,6,CANCUN,449.91,401.68,-0.3
14/01/2020,7,CANCUN,504.42,445.77,-0.77
14/01/2020,8,CANCUN,541.13,473.77,-0.43
14/01/2020,9,CANCUN,564.37,479.27,-1.04
14/01/2020,10,CANCUN,587.86,494.7,-1.54
14/01/2020,11,CANCUN,618.81,512.66,-1.99
14/01/2020,12,CANCUN,3008.24,501.51,2397.87
14/01/2020,13,CANCUN,3007.86,509.01,2393.98
14/01/2020,14,CANCUN,1440.59,520.68,806.49
14/01/2020,15,CANCUN,1453.82,523.91,819.94
14/01/2020,16,CANCUN,1523.39,514.08,901.03
14/01/2020,17,CANCUN,1405.31,612.82,653.95
14/01/2020,18,CANCUN,1428.53,666.14,622.21
14/01/2020,19,CANCUN,840.47,704.24,-11.58
14/01/2020,20,CANCUN,828.29,713.63,-11.63
14/01/2020,21,CANCUN,828.26,714.31,-11.69
14/01/2020,22,CANCUN,818.42,692.71,-5.91
14/01/2020,23,CANCUN,800.45,669.34,-10.11
14/01/2020,24,CANCUN,563.28,479.03,-2.93
15/01/2020,1,CANCUN,476.18,412.11,0
15/01/2020,2,CANCUN,447.62,394.55,0
15/01/2020,3,CANCUN,413.82,371.09,0
15/01/2020,4,CANCUN,405.6,367.72,0
15/01/2020,5,CANCUN,402.34,369.48,0
15/01/2020,6,CANCUN,434.47,397.73,0
15/01/2020,7,CANCUN,483.52,440.09,-1.79
15/01/2020,8,CANCUN,535.46,476.08,-2.42
15/01/2020,9,CANCUN,564.59,485.95,-0.06
15/01/2020,10,CANCUN,557.35,472.42,-0.04
15/01/2020,11,CANCUN,3667.34,437.65,3163.19
15/01/2020,12,CANCUN,3685.89,451.88,3150.14
15/01/2020,13,CANCUN,3637.96,464.63,3096.44
15/01/2020,14,CANCUN,3666.97,473.13,3113.1
15/01/2020,15,CANCUN,4572.06,459.88,4040.75
15/01/2020,16,CANCUN,3657.08,520.08,3042.74
15/01/2020,17,CANCUN,3655.69,600.19,2956.43
15/01/2020,18,CANCUN,721.43,629.34,-9.18
15/01/2020,19,CANCUN,745.12,647.43,-9.96
15/01/2020,20,CANCUN,736.06,649.96,-9.39
15/01/2020,21,CANCUN,750.18,650.81,-8.11
15/01/2020,22,CANCUN,734.06,646.24,-9.6
15/01/2020,23,CANCUN,713.73,620.29,-8.81
15/01/2020,24,CANCUN,511.19,449.07,-1.78
01/01/2021,1,CANCUN,510.77,462.15,0
01/01/2021,2,CANCUN,489.86,446.51,0
01/01/2021,3,CANCUN,466.84,430.14,0
01/01/2021,4,CANCUN,448.47,410.12,0
01/01/2021,5,CANCUN,437.31,399.24,0
01/01/2021,6,CANCUN,435.28,393.75,0
01/01/2021,7,CANCUN,431.93,393.96,0
01/01/2021,8,CANCUN,400.37,371.52,0
01/01/2021,9,CANCUN,385.98,350.33,0
01/01/2021,10,CANCUN,0,0,0
01/01/2021,11,CANCUN,0,0,0
01/01/2021,12,CANCUN,0,0,0
01/01/2021,13,CANCUN,0,0,0
01/01/2021,14,CANCUN,0,0,0
01/01/2021,15,CANCUN,2.49,2.15,0
01/01/2021,16,CANCUN,220.67,185.23,0
01/01/2021,17,CANCUN,423.11,370.7,0
01/01/2021,18,CANCUN,467.32,425.51,0
01/01/2021,19,CANCUN,600.76,523.3,0
01/01/2021,20,CANCUN,577.35,552.22,-0.03
01/01/2021,21,CANCUN,591.28,533.53,0
01/01/2021,22,CANCUN,580.99,532.65,0
01/01/2021,23,CANCUN,597.63,523.57,0
01/01/2021,24,CANCUN,493.54,449.73,0
02/01/2021,1,CANCUN,457.6,430.15,0
02/01/2021,2,CANCUN,455.34,430.27,0
02/01/2021,3,CANCUN,445.8,421.15,0
02/01/2021,4,CANCUN,436.87,414.71,0
02/01/2021,5,CANCUN,436.3,414.42,0
02/01/2021,6,CANCUN,444.51,423.56,0
02/01/2021,7,CANCUN,451.35,432.52,0
02/01/2021,8,CANCUN,457.96,437.43,0
02/01/2021,9,CANCUN,455.44,433.09,0
02/01/2021,10,CANCUN,458.97,427.11,0
